Survey year,Unitid,Institution name,OPEID,Campus ID, Campus Name,Institution Size,Illegal weapons possession,Drug law violations,Liquor law violations
2009,126951,Lincoln College of Technology-Denver,00793806,1,Lincoln College of Technology,1225,0,0,0
2009,127565,Metropolitan State University of Denver,00136000,1,Auraria Campus (Main Campus),22837,1,18,2
2009,127954,Montessori Education Center of the Rockies,03306300,1,Main Campus,58,0,0,0
2009,127617,Morgan Community College,00998100,1,MORGAN COMMUNITY COLLEGE,1918,0,0,0
2009,127653,Naropa University,02117500,1,Arapahoe Campus,1073,0,0,0
2009,127732,Northeastern Junior College,00136100,1,Main Campus (Sterling- CO),2497,0,3,19
2009,127778,Otero Junior College,00136200,1,Main Campus,1660,0,3,21
2009,128151,Pickens Technical College,01287500,1,Pickens Technical College,1362,0,0,0
2009,127820,Pikes Peak Community College,00889600,1,Centennial Campus,13572,0,1,2
2009,127820,Pikes Peak Community College,00889600,2,Rampart Range Campus,13572,0,2,0
2009,127820,Pikes Peak Community College,00889600,3,Downtown Studio Campus,13572,0,0,0
2009,442134,Pima Medical Institute-Colorado Springs,02217108,1,Colorado Springs,628,0,0,0
2009,404912,Pima Medical Institute-Denver,02217104,1,Denver Campus,1082,0,0,0
2009,260813,Platt College-Aurora,03014900,1,Main Campus,180,0,0,0
2009,127884,Pueblo Community College,02116300,1,Main Campus,6592,0,0,0
2009,127884,Pueblo Community College,02116300,2,Pueblo Community College at Fremont,6592,0,0,0
2009,127884,Pueblo Community College,02116300,3,SCCC Campus-West,6592,0,0,0
2009,127884,Pueblo Community College,02116300,4,SCCC Campus- East,6592,0,0,0
2009,127909,Red Rocks Community College,00954300,1,Red Rocks Community College,9143,0,0,4
2009,127918,Regis University,00136300,1,Northwest Denver Campus,10874,0,1,55
2009,127945,Rocky Mountain College of Art and Design,00764900,1,Rocky Mountain College of Art + Design,586,0,0,0
2009,436261,Southwest Acupuncture College-Boulder,02622002,1,Boulder Campus,113,0,0,0
2009,126605,Spartan College of Aeronautics and Technology,00729700,1,Main Campus,666,0,0,0
2009,454689,Taft University System,04100400,1,Main campus - The Taft University System,293,0,0,0
2009,126915,Technical College of the Rockies,02156200,1,Main Campus,493,0,0,0
2009,443289,Tigi Hairdressing Academy-Colorado Springs,03670300,1,Main Campus Colorado Springs,39,0,0,0
2009,128258,Trinidad State College,00136800,1,Trinidad Campus,1812,1,1,5
2009,128258,Trinidad State College,00136800,2,Valley Campus,1812,0,0,0
2009,126614,University of Colorado Boulder,00137000,1,Main Campus,33010,3,137,692
2009,126580,University of Colorado Colorado Springs,00450900,1,University of Colorado Colorado Springs,9733,0,38,27
2009,126562,University of Colorado Denver/Anschutz Medical Campus,00450800,1,University of Colorado Denver - Downtown,23715,1,19,2
2009,126562,University of Colorado Denver/Anschutz Medical Campus,00450800,3,CU Denver - Anschutz Medical Campus,23715,0,11,3
2009,127060,University of Denver,00137100,1,University Park Campus,11644,0,2,7
2009,127741,University of Northern Colorado,00134900,1,Main Campus,12711,0,114,177
2009,179894,Webster University,00252100,10,Colorado Springs Metropolitan Campus,19372,0,0,0
2009,128391,Western Colorado University,00137200,1,Main Campus,2237,0,40,11
2010,449454,Academy of Natural Therapy Inc,04093300,1,Main Campus,51,0,0,0
2010,126182,Adams State University,00134500,1,Adams State University,3237,0,16,25
2010,126207,Aims Community College,00758200,1,Greeley Campus,5340,0,0,0
2010,126207,Aims Community College,00758200,2,Aims Community College - Loveland Campus,5340,0,0,0
2010,126207,Aims Community College,00758200,3,Aims Community College - Fort Lupton Campus,5340,0,0,0
2010,126207,Aims Community College,00758200,4,Aims Windsor Campus,5340,0,0,0
2010,126289,Arapahoe Community College,00134600,1,Arapahoe Community College,9961,0,1,0
2010,454810,Auguste Escoffier School of Culinary Arts-Boulder,03776300,1,Auguste Escoffier School of Culinary Arts in Boulder,43,0,0,0
2010,372356,Avalon Institute-Aurora,03027400,1,Avalon institute-Aurora,141,0,0,0
2010,126359,Bel-Rea Institute of Animal Technology,01267000,1,Main Campus,857,0,0,0
2010,381699,Cheeks Beauty Academy,02211901,1,BRANCH CAMPUS,31,0,0,0
2010,126669,Colorado Christian University,00940100,1,Lakewood Main Campus,2733,0,0,0
2010,126678,Colorado College,00134700,1,Colorado College,2091,0,2,7
2010,443632,Colorado Media School,03068201,1,Colorado Media School,188,0,0,0
2010,127556,Colorado Mesa University,00135800,1,Colorado Mesa University - Main Campus,8130,1,39,30
2010,127556,Colorado Mesa University,00135800,2,Colorado Mesa University - Montrose Campus,8130,0,0,0
2010,127556,Colorado Mesa University,00135800,3,Colorado Mesa University - WCCC Campus,8130,0,0,0
2010,126711,Colorado Mountain College,00450600,1,Colorado Mountain College,6088,0,25,0
2010,126748,Colorado Northwestern Community College,00135900,1,Colorado Northwestern Community College,1450,0,2,5
2010,381732,Colorado School of Healing Arts,03584400,1,Colorado School of Healing Arts,204,0,0,0
2010,126775,Colorado School of Mines,00134800,1,Main Campus,5287,0,2,17
2010,126784,Colorado School of Trades,01157200,1,Main Campus,164,0,0,0
2010,381352,Colorado School of Traditional Chinese Medicine,03686300,1,Main Campus,101,0,0,0
2010,128106,Colorado State University Pueblo,00136500,1,Colorado State University Pueblo,7379,0,23,32
2010,126818,Colorado State University-Fort Collins,00135000,1,Main Campus,30155,3,109,94
2010,126827,Colorado Technical University-Colorado Springs,01014800,1,Main Campus,2947,0,1,0
2010,177065,Columbia College,00245600,6,Columbia College @ Denver,16962,0,0,0
2010,126863,Community College of Aurora,02276900,1,CentreTech Campus,7644,0,0,0
2010,126863,Community College of Aurora,02276900,2,Lowry Campus,7644,0,0,0
2010,126942,Community College of Denver,00954200,1,Community College of Denver,12901,0,30,5
2010,126942,Community College of Denver,00954200,2,CCD Lowry,12901,0,0,0
2010,126687,Concorde Career College-Aurora,00887100,1,Concorde Career College,651,0,0,0
2010,454856,Denver College of Nursing,04148300,1,Denver School of Nursing,430,0,0,0
2010,126979,Denver Seminary,00135200,1,Main Campus,993,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,00147900,22,Colorado Springs,15488,0,0,0
2010,127158,Emily Griffith Technical College,00559600,1,Main Campus,2420,0,0,0
2010,447175,Empire Beauty School-Aurora,02173207,1,Empire Beauty School -AURORA- CO,122,0,0,0
2010,447166,Empire Beauty School-Littleton,02173206,1,Empire Beauty School - LITTLETON- CO,78,0,0,0
2010,128337,Empire Beauty School-Thornton,00757306,1,Empire Beauty School - Thornton- CO,146,0,0,0
2010,127185,Fort Lewis College,00135300,1,Main Campus,3853,0,78,62
2010,127200,Front Range Community College,00793300,1,Westminster Campus,20092,0,1,0
2010,127200,Front Range Community College,00793300,2,Larimer Campus,20092,0,0,0
2010,127200,Front Range Community College,00793300,3,Boulder County Campus,20092,0,0,0
2010,372329,IBMC College,03006300,1,Main Campus,321,0,0,0
2010,372329,IBMC College,03006300,3,Greeley Campus,321,0,0,0
2010,127273,Iliff School of Theology,00135400,1,Main Campus,336,0,0,0
2010,454838,Institute of Taoist Education and Acupuncture,04121200,1,Main campus,32,0,0,0
2010,128179,Intellitec College-Colorado Springs,02253700,1,IntelliTec College - Colorado Springs,569,0,0,0
2010,128188,Intellitec College-Grand Junction,03066900,1,INTELLITEC COLLEGE-GRAND JUNCTION,834,0,0,0
2010,128188,Intellitec College-Grand Junction,03066900,2,INTELLITEC COLLEGE - PUEBLO,834,0,0,0
2010,127316,International Salon and Spa Academy,01285000,1,International Salon and Spa Academy,238,0,0,0
2010,127389,Lamar Community College,00135500,1,Lamar Community College,1051,0,0,0
2010,126951,Lincoln College of Technology-Denver,00793806,1,Lincoln College of Technology,1233,0,0,0
2010,127565,Metropolitan State University of Denver,00136000,1,Auraria Campus (Main Campus),23948,0,30,5
2010,127954,Montessori Education Center of the Rockies,03306300,1,Main Campus,56,0,0,0
2010,127617,Morgan Community College,00998100,1,MORGAN COMMUNITY COLLEGE,1965,0,0,0
2010,127653,Naropa University,02117500,1,Arapahoe Campus,1065,0,0,0
2010,127732,Northeastern Junior College,00136100,1,Main Campus (Sterling- CO),2214,0,6,28
2010,127778,Otero Junior College,00136200,1,Main Campus,1823,0,3,16
2010,128151,Pickens Technical College,01287500,1,Pickens Technical College,1195,1,0,0
2010,127820,Pikes Peak Community College,00889600,1,Centennial Campus,15299,1,3,1
2010,127820,Pikes Peak Community College,00889600,2,Rampart Range Campus,15299,0,0,0
2010,127820,Pikes Peak Community College,00889600,3,Downtown Studio Campus,15299,0,0,0
2010,442134,Pima Medical Institute-Colorado Springs,02217108,1,Colorado Springs,717,0,0,0
2010,404912,Pima Medical Institute-Denver,02217104,1,Denver Campus,1144,0,0,0
2010,260813,Platt College-Aurora,03014900,1,Main Campus,186,0,0,0
2010,127884,Pueblo Community College,02116300,1,Main Campus,7943,0,1,0
2010,127884,Pueblo Community College,02116300,2,Pueblo Community College at Fremont,7943,0,0,0
2010,127884,Pueblo Community College,02116300,3,SCCC Campus-West,7943,0,0,0
2010,127884,Pueblo Community College,02116300,4,SCCC Campus- East,7943,0,0,0
2010,127909,Red Rocks Community College,00954300,1,Red Rocks Community College,9826,0,0,6
2010,127918,Regis University,00136300,1,Northwest Denver Campus,11069,1,11,14
2010,127945,Rocky Mountain College of Art and Design,00764900,1,Rocky Mountain College of Art + Design,684,0,0,0
2010,436261,Southwest Acupuncture College-Boulder,02622002,1,Boulder Campus,120,0,0,0
2010,126605,Spartan College of Aeronautics and Technology,00729700,1,Main Campus,738,0,0,0
2010,454689,Taft University System,04100400,1,Main campus - The Taft University System,217,0,0,0
2010,126915,Technical College of the Rockies,02156200,1,Main Campus,1089,0,0,0
2010,443289,Tigi Hairdressing Academy-Colorado Springs,03670300,1,Main Campus Colorado Springs,79,0,0,0
2010,128258,Trinidad State College,00136800,1,Trinidad Campus,1916,0,4,14
2010,128258,Trinidad State College,00136800,2,Valley Campus,1916,0,0,3
2010,126614,University of Colorado Boulder,00137000,1,Main Campus,32697,0,351,710
2010,126580,University of Colorado Colorado Springs,00450900,1,University of Colorado Colorado Springs,9745,1,50,32
2010,126562,University of Colorado Denver/Anschutz Medical Campus,00450800,1,University of Colorado Denver - Downtown,24108,0,30,5
2010,126562,University of Colorado Denver/Anschutz Medical Campus,00450800,3,CU Denver - Anschutz Medical Campus,24108,1,3,2
2010,127060,University of Denver,00137100,1,University Park Campus,11842,0,4,13
2010,127741,University of Northern Colorado,00134900,1,Main Campus,13030,0,87,144
2010,179894,Webster University,00252100,10,Colorado Springs Metropolitan Campus,19342,0,0,0
2010,128391,Western Colorado University,00137200,1,Main Campus,2325,0,37,11
2011,449454,Academy of Natural Therapy Inc,04093300,1,Main Campus,71,0,0,0
2011,126182,Adams State University,00134500,1,Adams State University,3302,2,10,3
2011,126207,Aims Community College,00758200,1,Greeley Campus,5290,1,0,0
2011,126207,Aims Community College,00758200,2,Aims Community College - Loveland Campus,5290,0,0,0
2011,126207,Aims Community College,00758200,3,Aims Community College - Fort Lupton Campus,5290,0,0,0
2011,126207,Aims Community College,00758200,4,Aims Windsor Campus,5290,0,0,0
2011,126289,Arapahoe Community College,00134600,1,Arapahoe Community College,11148,0,5,1
2011,454810,Auguste Escoffier School of Culinary Arts-Boulder,03776300,1,Auguste Escoffier School of Culinary Arts in Boulder,174,0,0,0
2011,372356,Avalon Institute-Aurora,03027400,1,Avalon institute-Aurora,126,0,0,0
2011,459277,Aveda Institute-Denver,04167100,1,Aveda Institute Denver,390,1,0,0
2011,126359,Bel-Rea Institute of Animal Technology,01267000,1,Main Campus,797,0,0,0
2011,381699,Cheeks Beauty Academy,02211901,1,BRANCH CAMPUS,24,0,0,0
2011,126669,Colorado Christian University,00940100,1,Lakewood Main Campus,3490,0,0,0
2011,126678,Colorado College,00134700,1,Colorado College,2043,0,6,8
2011,443632,Colorado Media School,03068201,1,Colorado Media School,143,0,0,0
2011,127556,Colorado Mesa University,00135800,1,Colorado Mesa University - Main Campus,9005,0,53,29
2011,127556,Colorado Mesa University,00135800,2,Colorado Mesa University - Montrose Campus,9005,0,0,0
2011,127556,Colorado Mesa University,00135800,3,Colorado Mesa University - WCCC Campus,9005,1,0,0
2011,126711,Colorado Mountain College,00450600,1,Colorado Mountain College,5823,0,12,0
2011,126748,Colorado Northwestern Community College,00135900,1,Colorado Northwestern Community College,1291,0,3,1
2011,381732,Colorado School of Healing Arts,03584400,1,Colorado School of Healing Arts,193,0,0,0
2011,126775,Colorado School of Mines,00134800,1,Main Campus,5524,0,2,32
2011,126784,Colorado School of Trades,01157200,1,Main Campus,162,0,0,0
2011,381352,Colorado School of Traditional Chinese Medicine,03686300,1,Main Campus,135,0,0,0
2011,128106,Colorado State University Pueblo,00136500,1,Colorado State University Pueblo,7174,0,37,76
2011,126818,Colorado State University-Fort Collins,00135000,1,Main Campus,30467,1,77,129
2011,126827,Colorado Technical University-Colorado Springs,01014800,1,Main Campus,3020,0,1,0
2011,177065,Columbia College,00245600,6,Columbia College @ Denver,18091,0,0,0
2011,126863,Community College of Aurora,02276900,1,CentreTech Campus,7824,0,0,0
2011,126863,Community College of Aurora,02276900,2,Lowry Campus,7824,0,0,0
2011,126942,Community College of Denver,00954200,1,Community College of Denver,13053,1,12,0
2011,126942,Community College of Denver,00954200,2,CCD Lowry,13053,0,0,0
2011,126687,Concorde Career College-Aurora,00887100,1,Concorde Career College,795,0,0,0
2011,454856,Denver College of Nursing,04148300,1,Denver School of Nursing,638,0,0,0
2011,126979,Denver Seminary,00135200,1,Main Campus,1018,0,0,0
2011,262466,Dr. Ida Rolf Institute,04172500,1,Dr. Ida Rolf Institute,65,0,0,0
2011,426314,Embry-Riddle Aeronautical University-Worldwide,00147900,22,Colorado Springs,15320,0,0,0
2011,127158,Emily Griffith Technical College,00559600,1,Main Campus,2995,0,0,0
2011,447175,Empire Beauty School-Aurora,02173207,1,Empire Beauty School -AURORA- CO,134,0,0,0
2011,447166,Empire Beauty School-Littleton,02173206,1,Empire Beauty School - LITTLETON- CO,86,0,0,0
2011,128337,Empire Beauty School-Thornton,00757306,1,Empire Beauty School - Thornton- CO,141,0,0,0
2011,127185,Fort Lewis College,00135300,1,Main Campus,3841,0,78,127
2011,127200,Front Range Community College,00793300,1,Westminster Campus,20568,0,1,0
2011,127200,Front Range Community College,00793300,2,Larimer Campus,20568,0,1,5
2011,127200,Front Range Community College,00793300,3,Boulder County Campus,20568,0,0,1
2011,372329,IBMC College,03006300,1,Main Campus,305,0,0,0
2011,372329,IBMC College,03006300,3,Greeley Campus,305,0,0,0
2011,372329,IBMC College,03006300,4,Longmont Campus,305,0,0,0
2011,127273,Iliff School of Theology,00135400,1,Main Campus,361,0,0,0
2011,454838,Institute of Taoist Education and Acupuncture,04121200,1,Main campus,39,0,0,0
2011,128179,Intellitec College-Colorado Springs,02253700,1,IntelliTec College - Colorado Springs,692,0,0,0
2011,128188,Intellitec College-Grand Junction,03066900,1,INTELLITEC COLLEGE-GRAND JUNCTION,869,0,0,0
2011,128188,Intellitec College-Grand Junction,03066900,2,INTELLITEC COLLEGE - PUEBLO,869,0,0,0
2011,127316,International Salon and Spa Academy,01285000,1,International Salon and Spa Academy,224,0,0,0
2011,127389,Lamar Community College,00135500,1,Lamar Community College,935,0,0,0
2011,126951,Lincoln College of Technology-Denver,00793806,1,Lincoln College of Technology,1195,0,0,0
2011,127565,Metropolitan State University of Denver,00136000,1,Auraria Campus (Main Campus),23789,1,12,0
2011,127954,Montessori Education Center of the Rockies,03306300,1,Main Campus,78,0,0,0
2011,127617,Morgan Community College,00998100,1,MORGAN COMMUNITY COLLEGE,1885,0,0,0
2011,127653,Naropa University,02117500,1,Arapahoe Campus,1090,0,0,0
2011,127653,Naropa University,02117500,3,Nalanda Campus,1090,0,0,0
2011,127732,Northeastern Junior College,00136100,1,Main Campus (Sterling- CO),2154,1,4,31
2011,127778,Otero Junior College,00136200,1,Main Campus,1546,0,5,7
2011,459286,Paul Mitchell the School-Colorado Springs,04170200,1,Paul Mitchell the School Colorado Springs,283,0,0,0
2011,128151,Pickens Technical College,01287500,1,Pickens Technical College,1302,0,1,0
2011,127820,Pikes Peak Community College,00889600,1,Centennial Campus,14725,0,2,3
2011,127820,Pikes Peak Community College,00889600,2,Rampart Range Campus,14725,1,0,0
2011,127820,Pikes Peak Community College,00889600,3,Downtown Studio Campus,14725,0,0,0
2011,461689,Pima Medical Institute-Aurora,04177100,1,Pima Medical Institute-South Denver,29,0,0,0
2011,442134,Pima Medical Institute-Colorado Springs,02217108,1,Colorado Springs,748,0,0,0
2011,404912,Pima Medical Institute-Denver,02217104,1,Denver Campus,1235,0,0,0
2011,260813,Platt College-Aurora,03014900,1,Main Campus,196,0,0,0
2011,127884,Pueblo Community College,02116300,1,Main Campus,8055,1,2,0
2011,127884,Pueblo Community College,02116300,2,Pueblo Community College at Fremont,8055,0,0,0
2011,127884,Pueblo Community College,02116300,3,SCCC Campus-West,8055,0,0,0
2011,127884,Pueblo Community College,02116300,4,SCCC Campus- East,8055,0,0,0
2011,127909,Red Rocks Community College,00954300,1,Red Rocks Community College,9544,0,26,18
2011,127918,Regis University,00136300,1,Northwest Denver Campus,11253,0,0,0
2011,127945,Rocky Mountain College of Art and Design,00764900,1,Rocky Mountain College of Art + Design,635,0,0,0
2011,436261,Southwest Acupuncture College-Boulder,02622002,1,Boulder Campus,140,0,0,0
2011,126605,Spartan College of Aeronautics and Technology,00729700,1,Main Campus,831,0,0,0
2011,454689,Taft University System,04100400,1,Main campus - The Taft University System,362,0,0,0
2011,126915,Technical College of the Rockies,02156200,1,Main Campus,583,0,0,0
2011,459295,The Salon Professional Academy-Colorado Springs,04173800,1,Main Campus,114,0,0,0
2011,443289,Tigi Hairdressing Academy-Colorado Springs,03670300,1,Main Campus Colorado Springs,45,0,0,0
2011,128258,Trinidad State College,00136800,1,Trinidad Campus,1839,0,0,28
2011,128258,Trinidad State College,00136800,2,Valley Campus,1839,0,0,0
2011,126614,University of Colorado Boulder,00137000,1,Main Campus,32558,3,442,767
2011,126580,University of Colorado Colorado Springs,00450900,1,University of Colorado Colorado Springs,10183,0,21,42
2011,126562,University of Colorado Denver/Anschutz Medical Campus,00450800,1,University of Colorado Denver - Downtown,22495,1,12,0
2011,126562,University of Colorado Denver/Anschutz Medical Campus,00450800,3,CU Denver - Anschutz Medical Campus,22495,2,7,0
2011,127060,University of Denver,00137100,1,University Park Campus,11797,2,4,22
2011,127741,University of Northern Colorado,00134900,1,Main Campus,13038,1,102,146
2011,179894,Webster University,00252100,10,Colorado Springs Metropolitan Campus,19224,0,0,0
2011,128391,Western Colorado University,00137200,1,Main Campus,2242,0,27,21
2012,449454,Academy of Natural Therapy Inc,04093300,1,Main Campus,70,0,0,0
2012,126182,Adams State University,00134500,1,Adams State University,3290,2,25,0
2012,126207,Aims Community College,00758200,1,Greeley Campus,4983,1,2,0
2012,126207,Aims Community College,00758200,2,Aims Community College - Loveland Campus,4983,0,0,0
2012,126207,Aims Community College,00758200,3,Aims Community College - Fort Lupton Campus,4983,0,0,0
2012,126207,Aims Community College,00758200,4,Aims Windsor Campus,4983,0,0,0
2012,126289,Arapahoe Community College,00134600,1,Arapahoe Community College,11806,0,0,0
2012,454810,Auguste Escoffier School of Culinary Arts-Boulder,03776300,1,Auguste Escoffier School of Culinary Arts in Boulder,103,0,0,0
2012,372356,Avalon Institute-Aurora,03027400,1,Avalon institute-Aurora,100,0,1,0
2012,459277,Aveda Institute-Denver,04167100,1,Aveda Institute Denver,449,0,0,0
2012,126359,Bel-Rea Institute of Animal Technology,01267000,1,Main Campus,682,0,0,0
2012,381699,Cheeks Beauty Academy,02211901,1,BRANCH CAMPUS,43,0,0,0
2012,461953,Colorado Academy of Veterinary Technology,04185000,1,Colorado Academy of Veterinary Technology,71,0,0,0
2012,126669,Colorado Christian University,00940100,1,Lakewood Main Campus,3917,0,0,0
2012,126678,Colorado College,00134700,1,Colorado College,2022,0,0,6
2012,443632,Colorado Media School,03068201,1,Colorado Media School,174,0,0,0
2012,127556,Colorado Mesa University,00135800,1,Colorado Mesa University - Main Campus,9482,0,79,30
2012,127556,Colorado Mesa University,00135800,2,Colorado Mesa University - Montrose Campus,9482,0,0,0
2012,127556,Colorado Mesa University,00135800,3,Colorado Mesa University - WCCC Campus,9482,0,0,0
2012,126711,Colorado Mountain College,00450600,1,Colorado Mountain College,5847,0,0,0
2012,126748,Colorado Northwestern Community College,00135900,1,Colorado Northwestern Community College,1158,0,0,0
2012,381732,Colorado School of Healing Arts,03584400,1,Colorado School of Healing Arts,179,0,0,0
2012,126775,Colorado School of Mines,00134800,1,Main Campus,5721,1,13,9
2012,126784,Colorado School of Trades,01157200,1,Main Campus,187,0,0,0
2012,381352,Colorado School of Traditional Chinese Medicine,03686300,1,Main Campus,138,0,0,0
2012,128106,Colorado State University Pueblo,00136500,1,Colorado State University Pueblo,6805,0,6,67
2012,126818,Colorado State University-Fort Collins,00135000,1,Main Campus,30659,2,78,151
2012,126827,Colorado Technical University-Colorado Springs,01014800,1,Main Campus,2408,0,1,0
2012,177065,Columbia College,00245600,6,Columbia College @ Denver,17830,0,0,0
2012,126863,Community College of Aurora,02276900,1,CentreTech Campus,7908,0,0,0
2012,126863,Community College of Aurora,02276900,2,Lowry Campus,7908,0,0,0
2012,126942,Community College of Denver,00954200,1,Community College of Denver,11901,3,22,1
2012,126942,Community College of Denver,00954200,2,CCD Lowry,11901,0,0,0
2012,126687,Concorde Career College-Aurora,00887100,1,Concorde Career College,764,0,0,0
2012,454856,Denver College of Nursing,04148300,1,Denver School of Nursing,564,0,0,0
2012,126979,Denver Seminary,00135200,1,Main Campus,985,0,0,0
2012,482440,DeVry University-Colorado,01072709,1,Westminster (Denver) Location,,0,0,0
2012,262466,Dr. Ida Rolf Institute,04172500,1,Dr. Ida Rolf Institute,86,0,0,0
2012,426314,Embry-Riddle Aeronautical University-Worldwide,00147900,22,Colorado Springs,15562,0,0,0
2012,127158,Emily Griffith Technical College,00559600,1,Main Campus,2597,1,4,0
2012,447175,Empire Beauty School-Aurora,02173207,1,Empire Beauty School -AURORA- CO,128,0,0,0
2012,447166,Empire Beauty School-Littleton,02173206,1,Empire Beauty School - LITTLETON- CO,76,0,0,0
2012,128337,Empire Beauty School-Thornton,00757306,1,Empire Beauty School - Thornton- CO,145,0,0,0
2012,127185,Fort Lewis College,00135300,1,Main Campus,3883,0,33,76
2012,127200,Front Range Community College,00793300,1,Westminster Campus,20527,0,2,0
2012,127200,Front Range Community College,00793300,2,Larimer Campus,20527,0,0,0
2012,127200,Front Range Community College,00793300,3,Boulder County Campus,20527,0,0,1
2012,372329,IBMC College,03006300,1,Main Campus,260,0,0,0
2012,372329,IBMC College,03006300,3,Greeley Campus,260,0,0,0
2012,372329,IBMC College,03006300,4,Longmont Campus,260,0,0,0
2012,127273,Iliff School of Theology,00135400,1,Main Campus,343,0,0,1
2012,454838,Institute of Taoist Education and Acupuncture,04121200,1,Main campus,37,0,0,0
2012,128179,Intellitec College-Colorado Springs,02253700,1,IntelliTec College - Colorado Springs,299,0,0,0
2012,128188,Intellitec College-Grand Junction,03066900,1,INTELLITEC COLLEGE-GRAND JUNCTION,678,0,0,0
2012,128188,Intellitec College-Grand Junction,03066900,2,INTELLITEC COLLEGE - PUEBLO,678,0,0,0
2012,127316,International Salon and Spa Academy,01285000,1,International Salon and Spa Academy,256,0,0,0
2012,127389,Lamar Community College,00135500,1,Lamar Community College,916,0,0,0
2012,126951,Lincoln College of Technology-Denver,00793806,1,Lincoln College of Technology,1436,0,0,0
2012,127565,Metropolitan State University of Denver,00136000,1,Auraria Campus (Main Campus),23381,3,22,1
2012,127954,Montessori Education Center of the Rockies,03306300,1,Main Campus,74,0,0,0
2012,127617,Morgan Community College,00998100,1,MORGAN COMMUNITY COLLEGE,1839,0,0,0
2012,127653,Naropa University,02117500,1,Arapahoe Campus,1019,0,0,0
2012,127653,Naropa University,02117500,3,Nalanda Campus,1019,0,0,0
2012,127732,Northeastern Junior College,00136100,1,Main Campus (Sterling- CO),1971,0,6,25
2012,127778,Otero Junior College,00136200,1,Main Campus,1456,0,0,2
2012,459286,Paul Mitchell the School-Colorado Springs,04170200,1,Paul Mitchell the School Colorado Springs,295,0,0,0
2012,128151,Pickens Technical College,01287500,1,Pickens Technical College,1378,0,1,0
2012,127820,Pikes Peak Community College,00889600,1,Centennial Campus,15175,3,3,1
2012,127820,Pikes Peak Community College,00889600,2,Rampart Range Campus,15175,0,0,0
2012,127820,Pikes Peak Community College,00889600,3,Downtown Studio Campus,15175,1,2,0
2012,461689,Pima Medical Institute-Aurora,04177100,1,Pima Medical Institute-South Denver,17,0,0,0
2012,442134,Pima Medical Institute-Colorado Springs,02217108,1,Colorado Springs,607,0,0,0
2012,404912,Pima Medical Institute-Denver,02217104,1,Denver Campus,1178,0,0,0
2012,260813,Platt College-Aurora,03014900,1,Main Campus,192,0,1,0
2012,127884,Pueblo Community College,02116300,1,Main Campus,7432,0,2,0
2012,127884,Pueblo Community College,02116300,2,Pueblo Community College at Fremont,7432,0,0,0
2012,127884,Pueblo Community College,02116300,3,SCCC Campus-West,7432,0,0,0
2012,127884,Pueblo Community College,02116300,4,SCCC Campus- East,7432,0,0,0
2012,127909,Red Rocks Community College,00954300,1,Red Rocks Community College,9031,0,11,0
2012,127918,Regis University,00136300,1,Northwest Denver Campus,10683,0,0,0
2012,127945,Rocky Mountain College of Art and Design,00764900,1,Rocky Mountain College of Art + Design,658,0,0,0
2012,436261,Southwest Acupuncture College-Boulder,02622002,1,Boulder Campus,149,0,0,0
2012,126605,Spartan College of Aeronautics and Technology,00729700,1,Main Campus,651,0,0,0
2012,454689,Taft University System,04100400,1,Main campus - The Taft University System,666,0,0,0
2012,126915,Technical College of the Rockies,02156200,1,Main Campus,452,0,0,0
2012,459295,The Salon Professional Academy-Colorado Springs,04173800,1,Main Campus,75,0,0,0
2012,443289,Tigi Hairdressing Academy-Colorado Springs,03670300,1,Main Campus Colorado Springs,72,0,0,0
2012,128258,Trinidad State College,00136800,1,Trinidad Campus,1691,0,0,18
2012,128258,Trinidad State College,00136800,2,Valley Campus,1691,0,0,0
2012,461810,United Beauty College,04179700,1,Main Campus,26,0,0,0
2012,126614,University of Colorado Boulder,00137000,1,Main Campus,31945,1,371,771
2012,126580,University of Colorado Colorado Springs,00450900,1,University of Colorado Colorado Springs,10612,0,38,36
2012,126562,University of Colorado Denver/Anschutz Medical Campus,00450800,1,University of Colorado Denver - Downtown,22396,3,22,1
2012,126562,University of Colorado Denver/Anschutz Medical Campus,00450800,3,CU Denver - Anschutz Medical Campus,22396,1,10,5
2012,127060,University of Denver,00137100,1,University Park Campus,11656,0,10,15
2012,127741,University of Northern Colorado,00134900,1,Main Campus,13070,0,85,210
2012,179894,Webster University,00252100,10,Colorado Springs Metropolitan Campus,18456,0,0,0
2012,128391,Western Colorado University,00137200,1,Main Campus,2301,0,23,16
2013,449454,Academy of Natural Therapy Inc,04093300,1,Main Campus,69,0,0,0
2013,126182,Adams State University,00134500,1,Adams State University,3211,3,46,14
2013,133872,AdventHealth University,03115500,2,AdventHealth University-Denver,2293,0,0,0
2013,126207,Aims Community College,00758200,1,Greeley Campus,4955,0,0,0
2013,126207,Aims Community College,00758200,2,Aims Community College - Loveland Campus,4955,0,0,0
2013,126207,Aims Community College,00758200,3,Aims Community College - Fort Lupton Campus,4955,0,0,0
2013,126207,Aims Community College,00758200,4,Aims Windsor Campus,4955,0,0,0
2013,126289,Arapahoe Community College,00134600,1,Arapahoe Community College,11621,1,2,1
2013,126289,Arapahoe Community College,00134600,2,Parker Campus,11621,0,0,0
2013,126289,Arapahoe Community College,00134600,3,Castle Rock Campus,11621,0,0,0
